code;name;category;stock_quantity;simple_description;display_order;visible
043771          ;PARL P PRO 9 AZUL                 ;PARLANTES / SMARTWATCH / TV BOX;16;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043772          ;PARL P PRO 9 BEIGE                ;PARLANTES / SMARTWATCH / TV BOX;7;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043773          ;PARL P PRO 9 ROJO                 ;PARLANTES / SMARTWATCH / TV BOX;3;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043774          ;PARL P PRO 9 CAMUFLAJE            ;PARLANTES / SMARTWATCH / TV BOX;12;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04379           ;PARL BOSE SI PRO PLUS             ;PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04385           ;PARL CAFINI CN S6626 AC           ;PARLANTES / SMARTWATCH / TV BOX;4;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04386           ;"PARL CAFINI CN S6731AC 8""         ";PARLANTES / SMARTWATCH / TV BOX;13;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04387           ;"PARL CAFINI CN S11003AC W 8""      ";PARLANTES / SMARTWATCH / TV BOX;12;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04388           ;"PARL CAFINI CN S6852AC/Z 8""       ";PARLANTES / SMARTWATCH / TV BOX;7;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04389           ;"PARL CAFINI CN S6003AC W 8""       ";PARLANTES / SMARTWATCH / TV BOX;9;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04390           ;PARL CAFINI CN S6760AC            ;PARLANTES / SMARTWATCH / TV BOX;5;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04391           ;PARL CAFINI CN S6761AC            ;PARLANTES / SMARTWATCH / TV BOX;5;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04392           ;PARL CAFINI CN S6784              ;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04393           ;"PARL CAFINI CN S6785 4""           ";PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04394           ;"PARL CAFINI CN S6706 4""           ";PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04395           ;PARL CAFINI CN 6714               ;PARLANTES / SMARTWATCH / TV BOX;14;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04396           ;PARL LIDIMI LD 878 AZUL           ;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043961          ;PARL LIDIMI LD 878 NEGRO          ;PARLANTES / SMARTWATCH / TV BOX;14;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04397           ;PARL CAFINI  6783                 ;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04398           ;PARL LIDIMI LD 706 AZUL           ;PARLANTES / SMARTWATCH / TV BOX;6;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043981          ;PARL LIDIMI LD 706 NEGRO          ;PARLANTES / SMARTWATCH / TV BOX;15;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04399           ;PARL BOOM MS290 AZUL              ;PARLANTES / SMARTWATCH / TV BOX;13;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043991          ;PARL BOOM MS290 NEGRO             ;PARLANTES / SMARTWATCH / TV BOX;24;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
043992          ;PARL BOOM MS290 ROJO              ;PARLANTES / SMARTWATCH / TV BOX;8;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04400           ;PARL LIDIMI LD S12019 AZUL        ;PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
044001          ;PARL LIDIMI LD S12019 NEGRO       ;PARLANTES / SMARTWATCH / TV BOX;3;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04401           ;"PARL LINY XY S6726 4""             ";PARLANTES / SMARTWATCH / TV BOX;22;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04402           ;"PARL LINY XY S6736 4""             ";PARLANTES / SMARTWATCH / TV BOX;29;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04403           ;PARL GREATNICE  GTS-1797          ;PARLANTES / SMARTWATCH / TV BOX;37;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04404           ;PARL LINY XY-6361 NEGRO           ;PARLANTES / SMARTWATCH / TV BOX;99;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04405           ;PARL LINY XY-6362 NEGRO           ;PARLANTES / SMARTWATCH / TV BOX;41;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04406           ;PARL CAFINI CN-Z5963 NEGRO        ;PARLANTES / SMARTWATCH / TV BOX;47;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04408           ;"PARL ZQS-2801 SING-E 8""x2         ";PARLANTES / SMARTWATCH / TV BOX;14;🔊 Parlante karaoke 🎤 potencia y diversión;;1
04409           ;"PARL  QL 1529 15""x1               ";PARLANTES / SMARTWATCH / TV BOX;5;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;;1
04945           ;SMARTWATCH LDNIO SW01 NEGRO       ;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
049451          ;SMARTWATCH LDNIO SW01 GRIS        ;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
04946           ;SMARTWATCH LDNIO DAMA SW02 GRIS   ;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
049461          ;SMARTWATCH LDNIO DAMA SW02 DORADO ;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
04947           ;SMARTWATCH LDNIO DAMA SW03 GRIS   ;PARLANTES / SMARTWATCH / TV BOX;2;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
049471          ;SMARTWATCH LDNIO DAMA SW03 ROJO   ;PARLANTES / SMARTWATCH / TV BOX;2;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
04948           ;SMARTWATCH LDNIO SW05 BLANCO      ;PARLANTES / SMARTWATCH / TV BOX;1;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
049481          ;SMARTWATCH LDNIO SW05 NEGRO       ;PARLANTES / SMARTWATCH / TV BOX;2;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
04949           ;SMARTWATCH LDNIO SW04 GRIS        ;PARLANTES / SMARTWATCH / TV BOX;4;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
049491          ;SMARTWATCH LDNIO SW04 NEGRO       ;PARLANTES / SMARTWATCH / TV BOX;1;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
04971           ;SMARTWATCH D99 PLUS DORADO        ;PARLANTES / SMARTWATCH / TV BOX;2;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
049711          ;SMARTWATCH D99 PLUS PLATA         ;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
049712          ;SMARTWATCH D99 PLUS NEGRO         ;PARLANTES / SMARTWATCH / TV BOX;2;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
049713          ;SMARTWATCH D99 PLUS ROSADO        ;PARLANTES / SMARTWATCH / TV BOX;5;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
04972           ;SMARTWATCH ROCK 005 +BAT  NEGRO   ;PARLANTES / SMARTWATCH / TV BOX;11;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
049721          ;SMARTWATCH ROCK 005 +BAT VERDE    ;PARLANTES / SMARTWATCH / TV BOX;11;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
04973           ;SMARTWATCH ROCK 001 13 EN 1 NEGRO ;PARLANTES / SMARTWATCH / TV BOX;12;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
049731          ;SMARTWATCH ROCK 001 13 EN 1 GRIS  ;PARLANTES / SMARTWATCH / TV BOX;10;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
049732          ;SMARTWATCH ROCK 001 13 EN 1 NARANJ;PARLANTES / SMARTWATCH / TV BOX;10;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
04975           ;SMARTWATCH GF68 NEGRO             ;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
049752          ;SMARTWATCH GF68 GRIS              ;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
04976           ;SMARTWATCH DP9 NEGRO              ;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
049761          ;SMARTWATCH DP9 ROJO               ;PARLANTES / SMARTWATCH / TV BOX;1;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
049763          ;SMARTWATCH DP9 GRIS               ;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
049764          ;SMARTWATCH DP9 VERDE              ;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;;1
050003          ;CARG LDNIO 18W A1306Q 3.0 TIPO C  ;CARGADORES / POWERBANKS;8;🔌 18W ⚡ carga rápida y segura;;1
05010           ;CARG LDNIO 12W A2201 2.4 V8       ;CARGADORES / POWERBANKS;0;🔌 12W ⚡ carga rápida y segura;;1
05011           ;CARG LDNIO 12W A2201 2.4 IOS      ;CARGADORES / POWERBANKS;50;🔌 12W ⚡ carga rápida y segura;;1
050116          ;POWER BANK LDNIO PQ18 20000 mAh   ;CARGADORES / POWERBANKS;0;🔋 20000 mAh ⚡ carga rápida y confiable;;1
050117          ;POWER BANK LDNIO PQ16 10000 mAh   ;CARGADORES / POWERBANKS;9;🔋 10000 mAh ⚡ carga rápida y confiable;;1
050118          ;POWER BANK LDNIO PQ17 10000 mAh   ;CARGADORES / POWERBANKS;7;🔋 10000 mAh ⚡ carga rápida y confiable;;1
05012           ;CARG LDNIO 12W A2201 2.4 TIPO C   ;CARGADORES / POWERBANKS;42;🔌 12W ⚡ carga rápida y segura;;1
05013           ;CARG LDNIO 18W A1204Q 3.0 V8      ;CARGADORES / POWERBANKS;106;🔌 18W ⚡ carga rápida y segura;;1
05014           ;CARG LDNIO 18W A1204Q 3.0 TIPO C  ;CARGADORES / POWERBANKS;106;🔌 18W ⚡ carga rápida y segura;;1
05026           ;AUTO CAR LDNIO DL-C29 3.4 TIPO C  ;CARGADORES / POWERBANKS;61;🚗 Cargador auto ⚡ carga rápida en el vehículo;;1
05027           ;AUTO CAR LDNIO DL-C17 2.0 V8      ;CARGADORES / POWERBANKS;5;🚗 Cargador auto ⚡ carga rápida en el vehículo;;1
05029           ;AUTO CAR LDNIO DL-C17 2.0 TIPO C  ;CARGADORES / POWERBANKS;2;🚗 Cargador auto ⚡ carga rápida en el vehículo;;1
050462          ;CARG IP 20W TC A IP               ;CARGADORES / POWERBANKS;181;🔌 20W ⚡ carga rápida y segura;;1
050741          ;AUTO HOLDER LDNIO 15W MA02        ;CARGADORES / POWERBANKS;4;🚗 Soporte auto ⚡ carga inalámbrica 15W segura;;1
050801          ;AUTO HOLDER LDNIO MW21 USB A C    ;CARGADORES / POWERBANKS;19;🚗 Soporte auto 📱 firme, práctico y resistente;;1
0508011         ;AUTO HOLDER LDNIO MW21-1 USB A C  ;CARGADORES / POWERBANKS;40;🚗 Soporte auto 📱 firme, práctico y resistente;;1
050805          ;AUTO HOLDER LDNIO MG03 METAL BLACK;CARGADORES / POWERBANKS;9;🚗 Soporte auto 📱 firme, práctico y resistente;;1
050806          ;AUTO HOLDER LDNIO MG13 NEGRO      ;CARGADORES / POWERBANKS;31;🚗 Soporte auto 📱 firme, práctico y resistente;;1
05084           ;CARG LDNIO 18W A1204Q 3.0 IOS     ;CARGADORES / POWERBANKS;75;🔌 18W ⚡ carga rápida y segura;;1
050881          ;POWER BANK LDNIO PQ12 10000 MAGNET;CARGADORES / POWERBANKS;6;🔋 Magnético ⚡ carga portátil práctica para iPhone;;1
050883          ;POWER BANK LDNIO PQ30 30000 mAh   ;CARGADORES / POWERBANKS;0;🔋 30000 mAh ⚡ carga rápida y confiable;;1
050885          ;POWER BANK LDNIO PQ19 10000 mAh   ;CARGADORES / POWERBANKS;4;🔋 10000 mAh ⚡ carga rápida y confiable;;1
050889          ;POWER BANK LDNIO PQ27 20000 mAh   ;CARGADORES / POWERBANKS;6;🔋 20000 mAh ⚡ carga rápida y confiable;;1
050902          ;CORTAPICO LDNIO SC3604 2500W*3 + 6;CARGADORES / POWERBANKS;11;🔌 Regleta eléctrica ⚡ múltiples tomas y protección;;1
050903          ;CORTAPICO LDNIO SU8440 3USB 1PD 8 ;CARGADORES / POWERBANKS;0;🔌 Regleta eléctrica ⚡ múltiples tomas y protección;;1
050904          ;CORTAPICO LDNIO SC3412 2500W* 3USB;CARGADORES / POWERBANKS;7;🔌 Regleta eléctrica ⚡ múltiples tomas y protección;;1
050906          ;REGLETA  LDNIO SC1418             ;CARGADORES / POWERBANKS;10;🔌 Regleta eléctrica ⚡ múltiples tomas y protección;;1
05102           ;CARG LDNIO 12W A2218 2.4 V8       ;CARGADORES / POWERBANKS;4;🔌 12W ⚡ carga rápida y segura;;1
05103           ;CARG LDNIO 12W A2218 2.4 TIPO C   ;CARGADORES / POWERBANKS;8;🔌 12W ⚡ carga rápida y segura;;1
05104           ;OTG LDNIO LC150 USB A C           ;CARGADORES / POWERBANKS;19;🔌 USB-C a USB 📱 conecta pendrive y accesorios;;1
051103          ;CUBO SAMSUNG 25W BLANCO           ;CARGADORES / POWERBANKS;0;🔌 25W ⚡ carga rápida y segura;;1
051105          ;CUBO SAMSUNG 45W BLANCO           ;CARGADORES / POWERBANKS;12;🔌 45W ⚡ carga rápida y segura;;1
051106          ;CUBO SAMSUNG 20W USB Y C BLANCO   ;CARGADORES / POWERBANKS;0;🔌 20W ⚡ carga rápida y segura;;1
051107          ;CUBO SAMSUNG 25W NEGRO            ;CARGADORES / POWERBANKS;0;🔌 25W ⚡ carga rápida y segura;;1
05112           ;AUTO CAR LDNIO BT 25W C706Q  TIPO ;CARGADORES / POWERBANKS;23;🚗 25W ⚡ carga rápida en el vehículo;;1
051222          ;AUTO HOLDER LDNIO 15W MA30-1 NEGRO;CARGADORES / POWERBANKS;0;🚗 Soporte auto ⚡ carga inalámbrica 15W segura;;1
05123           ;AUTO HOLDER LDNIO MG10 NEGRO      ;CARGADORES / POWERBANKS;26;🚗 Soporte auto 📱 firme, práctico y resistente;;1
05132           ;CARG LDNIO ESCRITORIO 65W A4808Q  ;CARGADORES / POWERBANKS;3;🔌 65W ⚡ carga rápida y segura;;1
051321          ;CARG LDNIO 100W ESCRIT  A4809C    ;CARGADORES / POWERBANKS;2;🔌 100W ⚡ carga rápida y segura;;1
05133           ;BASE LDNIO CARGA INALAMBRICA 32W A;CARGADORES / POWERBANKS;1;⚡ Base inalámbrica 🔋 carga práctica para escritorio;;1
05136           ;OTG LDNIO LC140 C A USB           ;CARGADORES / POWERBANKS;1;🔌 USB-C a USB 📱 conecta pendrive y accesorios;;1
05139           ;CUBO IP 20W                       ;CARGADORES / POWERBANKS;97;🔌 20W ⚡ carga rápida y segura;;1
05151           ;CARG LDNIO 30W A2527 3.0 TIPO C   ;CARGADORES / POWERBANKS;0;🔌 30W ⚡ carga rápida y segura;;1
051651          ;CARG IP 25W TC A IP               ;CARGADORES / POWERBANKS;272;🔌 25W ⚡ carga rápida y segura;;1
05171           ;CARG IP 35W T C A C               ;CARGADORES / POWERBANKS;109;🔌 35W ⚡ carga rápida y segura;;1
05174           ;AUTO CAR LDNIO 36W C1 TIPO C A C  ;CARGADORES / POWERBANKS;31;🚗 36W ⚡ carga rápida en el vehículo;;1
05177           ;AUTO CAR LDNIO 36W C2 TIPO C      ;CARGADORES / POWERBANKS;37;🚗 36W ⚡ carga rápida en el vehículo;;1
05187           ;CARG LDNIO 30W A2527 3.0 IOS      ;CARGADORES / POWERBANKS;0;🔌 30W ⚡ carga rápida y segura;;1
051971          ;CARG SAMSUNG 68W TIPO C           ;CARGADORES / POWERBANKS;14;🔌 68W ⚡ carga rápida y segura;;1
052011          ;CARG SPARK 20PRO 67W TC A C       ;CARGADORES / POWERBANKS;0;🔌 67W ⚡ carga rápida y segura;;1
052014          ;CARG SPARK 30C 33W USB A C        ;CARGADORES / POWERBANKS;47;🔌 33W ⚡ carga rápida y segura;;1
052061          ;CARG MI GAN CARG NJ34 67W TC A C  ;CARGADORES / POWERBANKS;43;🔌 67W ⚡ carga rápida y segura;;1
052081          ;CARG MI TRAV CH NJ35 33W TIPO C   ;CARGADORES / POWERBANKS;6;🔌 33W ⚡ carga rápida y segura;;1
052102          ;CARG MI CH TU 120W TIPO C         ;CARGADORES / POWERBANKS;15;🔌 120W ⚡ carga rápida y segura;;1
052111          ;CARG MI GAN POWER 67W PD TIPO C   ;CARGADORES / POWERBANKS;16;🔌 67W ⚡ carga rápida y segura;;1
05216           ;POWER BANK MAGNETIC IP 5000       ;CARGADORES / POWERBANKS;139;🔋 Magnético ⚡ carga portátil práctica para iPhone;;1
052161          ;POWER BANK MAGNETIC IP 10000      ;CARGADORES / POWERBANKS;81;🔋 Magnético ⚡ carga portátil práctica para iPhone;;1
05220           ;CARG LDNIO 12W A2218 2.4 IOS      ;CARGADORES / POWERBANKS;50;🔌 12W ⚡ carga rápida y segura;;1
05225           ;CARG SAMSUNG 65W TRIO USB A C Y C ;CARGADORES / POWERBANKS;0;🔌 65W ⚡ múltiples puertos de carga;;1
05226           ;CUBO SAMSUNG TRIO USB A C Y C     ;CARGADORES / POWERBANKS;7;🔌 Trío ⚡ múltiples puertos de carga;;1
05227           ;CARG SAMSUNG 120W TRIO USB A C Y C;CARGADORES / POWERBANKS;0;🔌 120W ⚡ múltiples puertos de carga;;1
05240           ;OTG LDNIO LC 270 C A IP           ;CARGADORES / POWERBANKS;0;🔌 iPhone a USB-C 📱 conexión práctica y rápida;;1
05241           ;OTG LDNIO LC 280 USB A C          ;CARGADORES / POWERBANKS;50;🔌 USB-C a USB 📱 conecta pendrive y accesorios;;1
05242           ;OTG LDNIO LC 290 USB A IP         ;CARGADORES / POWERBANKS;6;🔌 iPhone a USB 📱 conecta memorias y accesorios;;1
05251           ;CARG LDNIO 30W A2317C 3.0 TC A IOS;CARGADORES / POWERBANKS;28;🔌 30W ⚡ carga rápida y segura;;1
05252           ;CARG LDNIO 30W A2317C 3.0 TIPO C  ;CARGADORES / POWERBANKS;64;🔌 30W ⚡ carga rápida y segura;;1
05275           ;CARG LDNIO 30W A2527C TC A TC     ;CARGADORES / POWERBANKS;0;🔌 30W ⚡ carga rápida y segura;;1
05276           ;CARG LDNIO 30W A2527C TC A IOS    ;CARGADORES / POWERBANKS;3;🔌 30W ⚡ carga rápida y segura;;1
05277           ;CARG LDNIO 35W A2528C TC A IP     ;CARGADORES / POWERBANKS;0;🔌 35W ⚡ carga rápida y segura;;1
052771          ;CARG LDNIO 35W A2528C TC A C      ;CARGADORES / POWERBANKS;0;🔌 35W ⚡ carga rápida y segura;;1
05278           ;CARG LDNIO 140W A6140C USB/TC     ;CARGADORES / POWERBANKS;0;🔌 140W ⚡ carga rápida y segura;;1
05280           ;CARG LDNIO 45W A2526 3.0 TC A C   ;CARGADORES / POWERBANKS;8;🔌 45W ⚡ carga rápida y segura;;1
05281           ;CARG LDNIO 45W A2526 3.0 TC A IP  ;CARGADORES / POWERBANKS;9;🔌 45W ⚡ carga rápida y segura;;1
05285           ;CARG LDNIO 20W Q1 USB A C NEGRO   ;CARGADORES / POWERBANKS;0;🔌 20W ⚡ carga rápida y segura;;1
052851          ;CARG LDNIO 20W Q1 USB A C BLANCO  ;CARGADORES / POWERBANKS;41;🔌 20W ⚡ carga rápida y segura;;1
052861          ;CARG LDNIO 65W Q4 C A C BLANCO    ;CARGADORES / POWERBANKS;12;🔌 65W ⚡ carga rápida y segura;;1
05287           ;CARG LDNIO 27W Q122 TC A C        ;CARGADORES / POWERBANKS;1;🔌 27W ⚡ carga rápida y segura;;1
05288           ;CARG LDNIO 33W Q2 TC A C          ;CARGADORES / POWERBANKS;55;🔌 33W ⚡ carga rápida y segura;;1
05290           ;CARG LDNIO 120W Q605 ESCRI USB Y C;CARGADORES / POWERBANKS;4;🔌 120W ⚡ carga rápida y segura;;1
05291           ;CARG LDNIO 25W AW005 RELOJ 5V     ;CARGADORES / POWERBANKS;0;⚡ Carga inalámbrica 🔋 práctica y segura;;1
053002          ;JACK GN IPHONE                    ;CARGADORES / POWERBANKS;11;🎧 Jack Lightning 🔊 audio práctico para iPhone;;1
05301           ;BLUETOOTH AUTO LV-B01             ;CARGADORES / POWERBANKS;65;🚗 Bluetooth auto 🎵 música y llamadas fácilmente;;1
05310           ;CARG SAMSUNG FAST 45W TC A C      ;CARGADORES / POWERBANKS;0;🔌 45W ⚡ carga rápida y segura;;1
05325           ;CARG LDNIO 20W Q111 TC A TC       ;CARGADORES / POWERBANKS;138;🔌 20W ⚡ carga rápida y segura;;1
053251          ;CARG LDNIO 20W Q111 TC A IP       ;CARGADORES / POWERBANKS;63;🔌 20W ⚡ carga rápida y segura;;1
05360           ;CARG LDNIO 30W  Q2319 TC A C      ;CARGADORES / POWERBANKS;14;🔌 30W ⚡ carga rápida y segura;;1
05361           ;CARG LDNIO 30W  Q2319 TC A IP     ;CARGADORES / POWERBANKS;5;🔌 30W ⚡ carga rápida y segura;;1
05362           ;CARG LDNIO 45W Q2420 TC A C       ;CARGADORES / POWERBANKS;0;🔌 45W ⚡ carga rápida y segura;;1
05363           ;CARG LDNIO 45W Q2420 TC A IP      ;CARGADORES / POWERBANKS;5;🔌 45W ⚡ carga rápida y segura;;1
05504           ;AUTO CAR ENJOY TOGETHER  V8       ;CARGADORES / POWERBANKS;24;🚗 Cargador auto ⚡ carga rápida en el vehículo;;1
05550           ;AUTO CAR LDNIO 30W C105 USB A C   ;CARGADORES / POWERBANKS;46;🚗 30W ⚡ carga rápida en el vehículo;;1
055501          ;AUTO CAR LDNIO 30W C105 V8        ;CARGADORES / POWERBANKS;0;🚗 30W ⚡ carga rápida en el vehículo;;1
05551           ;AUTO CAR LDNIO 30W C106 TC A C    ;CARGADORES / POWERBANKS;55;🚗 30W ⚡ carga rápida en el vehículo;;1
05552           ;AUTO CAR LDNIO 30W C509Q TC A C   ;CARGADORES / POWERBANKS;65;🚗 30W ⚡ carga rápida en el vehículo;;1
05553           ;MOTO CAR LDNIO 60W C108 TC A C    ;CARGADORES / POWERBANKS;0;🚗 60W ⚡ carga rápida en el vehículo;;1
05554           ;AUTO CAR LDNIO 60W C103 TC A C    ;CARGADORES / POWERBANKS;28;🚗 60W ⚡ carga rápida en el vehículo;;1
05555           ;CARG LDNIO 27W A1206C TC A C      ;CARGADORES / POWERBANKS;0;🔌 27W ⚡ carga rápida y segura;;1
05557           ;AUTO CAR LDNIO 30W C107 RETRACTIL ;CARGADORES / POWERBANKS;11;🚗 30W ⚡ carga rápida en el vehículo;;1
05558           ;CARG LDNIO 18W A1209 TIPO C       ;CARGADORES / POWERBANKS;0;🔌 18W ⚡ carga rápida y segura;;1
05559           ;CARG LDNIO 12W A2221 V8           ;CARGADORES / POWERBANKS;1;🔌 12W ⚡ carga rápida y segura;;1
05560           ;CARG LDNIO 12W A2221 TIPO C       ;CARGADORES / POWERBANKS;0;🔌 12W ⚡ carga rápida y segura;;1
05561           ;AUTO CAR LDNIO 60W C3 TC A C      ;CARGADORES / POWERBANKS;49;🚗 60W ⚡ carga rápida en el vehículo;;1
05566           ;AUTO CAR ECCO 38W EC-135 V8       ;CARGADORES / POWERBANKS;8;🚗 38W ⚡ carga rápida en el vehículo;;1
05604           ;CARG ECCO EC-67W TC A TC          ;CARGADORES / POWERBANKS;85;🔌 67W ⚡ carga rápida y segura;;1
056211          ;CUBO ECCO 18W EC-18 USB           ;CARGADORES / POWERBANKS;30;🔌 18W ⚡ carga rápida y segura;;1
05623           ;CARG ECCO 12W 2A V8               ;CARGADORES / POWERBANKS;4;🔌 12W ⚡ carga rápida y segura;;1
05625           ;CARG ECCO 18W FAST CHARGER TIPO C ;CARGADORES / POWERBANKS;253;🔌 18W ⚡ carga rápida y segura;;1
05626           ;CARG ECCO 18W FAST CHARGER V8     ;CARGADORES / POWERBANKS;80;🔌 18W ⚡ carga rápida y segura;;1
05627           ;CARG ECCO 20W FAST CHARGER TC A C ;CARGADORES / POWERBANKS;181;🔌 20W ⚡ carga rápida y segura;;1
05628           ;CARG ECCO 45W FAST CHARGER TC A C ;CARGADORES / POWERBANKS;281;🔌 45W ⚡ carga rápida y segura;;1
05651           ;CARG ANSTY 33W Q-045T TIPO C      ;CARGADORES / POWERBANKS;1;🔌 33W ⚡ carga rápida y segura;;1
05665           ;AUTO CAR ANSTY CAR-012 ALIENS     ;CARGADORES / POWERBANKS;176;🚗 Cargador auto ⚡ carga rápida en el vehículo;;1
056651          ;AUTO CAR ANSTY CAR-026 P USB-C    ;CARGADORES / POWERBANKS;594;🚗 Cargador auto ⚡ carga rápida en el vehículo;;1
056652          ;AUTO CAR ANSTY CAR-021T TC        ;CARGADORES / POWERBANKS;79;🚗 Cargador auto ⚡ carga rápida en el vehículo;;1
05670           ;CARG ANSTY 66W AM01 SCH TIPO C    ;CARGADORES / POWERBANKS;0;🔌 66W ⚡ carga rápida y segura;;1
05675           ;CARG ANSTY C-054T SCH TIPO C      ;CARGADORES / POWERBANKS;2757;🔌 Cargador ⚡ carga rápida y segura;;1
05676           ;CARG ANSTY C-054A SCH V8          ;CARGADORES / POWERBANKS;645;🔌 Cargador ⚡ carga rápida y segura;;1
056801          ;CARG ANSTY 45W Q047PT TIPO C      ;CARGADORES / POWERBANKS;6;🔌 45W ⚡ carga rápida y segura;;1
056851          ;CARG ANSTY 45W Q-037A TIPO C      ;CARGADORES / POWERBANKS;18;🔌 45W ⚡ carga rápida y segura;;1
05686           ;CARG ANSTY 22.5W Q049 TIPO C      ;CARGADORES / POWERBANKS;190;🔌 22.5W ⚡ carga rápida y segura;;1
05687           ;CARG ANSTY 120W Q062 TIPO C       ;CARGADORES / POWERBANKS;106;🔌 120W ⚡ carga rápida y segura;;1
05690           ;CARG ANSTY 45W Q039T USB-C TIPO C ;CARGADORES / POWERBANKS;4;🔌 45W ⚡ carga rápida y segura;;1
05695           ;CARG ANSTY 18W Q-067 TIPO C       ;CARGADORES / POWERBANKS;108;🔌 18W ⚡ carga rápida y segura;;1
05699           ;CARG ANSTY 50W Q-057 TC A C       ;CARGADORES / POWERBANKS;0;🔌 50W ⚡ carga rápida y segura;;1
057001          ;POWER BANK ANSTY AP-039 10000     ;CARGADORES / POWERBANKS;49;🔋 alta capacidad ⚡ carga rápida y confiable;;1
057002          ;POWER BANK ANSTY AP-038 10000     ;CARGADORES / POWERBANKS;47;🔋 alta capacidad ⚡ carga rápida y confiable;;1
057003          ;POWER BANK ANSTY AP-075 20000     ;CARGADORES / POWERBANKS;35;🔋 alta capacidad ⚡ carga rápida y confiable;;1
