code;name;category;stock_quantity;simple_description;display_order;visible
02230;CABLE LDNIO LC-16 65W 4 EN 1;CABLES / ADAPTADORES;19;🔌 65W multi cable ⚡ carga varios dispositivos;397;1
04308;PARL ASTRON START LIGH MXS-003;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;398;1
043961;PARL LIDIMI LD 878 NEGRO;PARLANTES / SMARTWATCH / TV BOX;14;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;399;1
043761;PARL LIDIMI LD S648 AZUL;PARLANTES / SMARTWATCH / TV BOX;18;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;400;1
04373;PARL LIDIMI LD S820 NEGRO;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;401;1
07314;ADAPT TP-LINK USB ARCHER T2U NANO;PRODUCTOS DE COMPUTACIÓN;13;📡 Adaptador USB 🌐 conexión práctica y estable;402;1
03871;AUDIF JBL DI TUNE 360 NEGRO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;403;1
03815;AUDIF LDNIO BT T06 NEGRO;AUDIFONOS / MICROFONOS;2;🎧 Bluetooth 🔋 sonido claro y batería práctica;404;1
06019;BATERIA SAM J7;BATERIAS;2;🔋 Batería de repuesto 📱 energía confiable para celular;405;1
090125;"MAQUINA RICH 16"" CUP 4 RODILLOS";RICH;0;✂️ Máquina Rich ⚡ precisión profesional para láminas;406;1
03911;AUDIF BT WIRELESS MI M10;AUDIFONOS / MICROFONOS;29;🎧 Bluetooth 🔋 sonido claro y batería práctica;407;1
03838;AUDIF LABUBU BT TWS 505 + RELOJ CA;AUDIFONOS / MICROFONOS;5;🎧 Bluetooth ⌚ combo audífonos + reloj;408;1
03812;AUDIF LDNIO BT T08 BLANCO;AUDIFONOS / MICROFONOS;1;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;409;1
070622;CAM TP-LINK TAPO C212;PRODUCTOS DE COMPUTACIÓN;5;📷 Cámara WiFi 📡 vigilancia clara y segura;410;1
07751;MOUSE GENIUS ECO8100 RECAR NEGRO;PRODUCTOS DE COMPUTACIÓN;0;🖱️ Mouse USB 💻 cómodo y preciso;411;1
075001;TRIPODE JJ60;PRODUCTOS DE COMPUTACIÓN;3;📸 Trípode ajustable 📱 ideal para fotos y videos;412;1
032721;AUDIF ECCO DI EC-237 BEIGE;AUDIFONOS / MICROFONOS;19;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;413;1
02550;CABLE DE ROUTER DE 5 A 12VL;CABLES / ADAPTADORES;417;🔌 Boost 5V→12V 🌐 ideal para router sin corriente;414;1
052161;POWER BANK MAGNETIC IP 10000;CARGADORES / POWERBANKS;81;🔋 Magnético ⚡ carga portátil práctica para iPhone;415;1
038751;AUDIF SONY BT WF 805ANC NEGRO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;416;1
050801;AUTO HOLDER LDNIO MW21 USB A C;CARGADORES / POWERBANKS;19;🚗 Soporte auto 📱 firme, práctico y resistente;417;1
02035;CABLE HDMI 5 MTS;CABLES / ADAPTADORES;57;📺 5 m ⚡ imagen y sonido en alta calidad;418;1
02137;CABLE LDNIO LC211 65W TC A C;CABLES / ADAPTADORES;39;🔌 65W USB-C ⚡ carga rápida y estable;419;1
02109;CABLE LDNIO LS821 1M V8;CABLES / ADAPTADORES;18;🔌 1m ⚡ carga práctica y resistente;420;1
090123;KIT ROLLO IMPRE RICH;RICH;2;📦 Kit de rollo 🖨️ repuesto práctico para impresión;421;1
04351;PARL KIMISO QS-1803 MED;PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;422;1
043601;PARL SOONBOX + MICROF S65 NEGRO;PARLANTES / SMARTWATCH / TV BOX;5;🔊 Parlante Bluetooth 🎤 incluye micrófono para karaoke;423;1
024108;ADAPT LDNIO VARIAS PUNTAS Z7;CABLES / ADAPTADORES;12;🌍 Adaptador universal 🔌 ideal para viajes y enchufes múltiples;424;1
038371;AUDIF CAPIBARA BT + RELOJ AZUL;AUDIFONOS / MICROFONOS;12;🎧 Bluetooth ⌚ combo audífonos + reloj;425;1
03828;AUDIF LELISU DI LS-239 BEIGE;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;426;1
010632;FLASH MEMORY SANDISK UL FIT 16GB;MICRO SD / PEN DRIVES / DISCOS DUROS;0;💾 16GB ⚡ diseño compacto y rápido;427;1
05553;MOTO CAR LDNIO 60W C108 TC A C;CARGADORES / POWERBANKS;0;🚗 60W ⚡ carga rápida en el vehículo;428;1
07003;MOUSE MICRO GENIUS TRAV NEGRO;PRODUCTOS DE COMPUTACIÓN;3;🖱️ Mouse USB 💻 cómodo y preciso;429;1
043725;PARL BOMBOX P172 GRIS;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;430;1
04945;SMARTWATCH LDNIO SW01 NEGRO;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;431;1
07094;CAM TP-LINK TAPO EXT C310;PRODUCTOS DE COMPUTACIÓN;8;📷 Cámara WiFi 📡 vigilancia clara y segura;432;1
01005;MICRO SD KINGSTON 100 MB/S 256GB;MICRO SD / PEN DRIVES / DISCOS DUROS;0;📱 256GB ⚡ almacenamiento portátil y confiable;433;0
07752;MOUSE GENIUS ECO8100 RECAR AZUL;PRODUCTOS DE COMPUTACIÓN;0;🖱️ Mouse USB 💻 cómodo y preciso;434;1
0425013;PARL ES-300 VERDE;PARLANTES / SMARTWATCH / TV BOX;2;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;435;1
04375;PARL LIDIMI LD 875 NEGRO;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;436;1
043611;PARL SOONBOX + MICROF S66 NEGRO;PARLANTES / SMARTWATCH / TV BOX;8;🔊 Parlante Bluetooth 🎤 incluye micrófono para karaoke;437;1
073012;ROUTER MERCUSYS 300MBPS MW301R 2 A;PRODUCTOS DE COMPUTACIÓN;4;📡 Router WiFi 🌐 conexión estable para el hogar;438;1
04972;SMARTWATCH ROCK 005 +BAT  NEGRO;PARLANTES / SMARTWATCH / TV BOX;11;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;439;1
03901;AUDIF JBL BT MINI 5S BLANCO;AUDIFONOS / MICROFONOS;8;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;440;1
03810;AUDIF LDNIO BT T07 BLANCO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;441;1
038401;AUDIF SAMSUNG BT BUDS2 PRO NEGRO;AUDIFONOS / MICROFONOS;16;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;442;1
02159;CABLE EARLDOM AUX 81 1M RCA;CABLES / ADAPTADORES;23;🎧 AUX a RCA 🔊 audio estéreo claro y estable;443;1
05561;AUTO CAR LDNIO 60W C3 TC A C;CARGADORES / POWERBANKS;49;🚗 60W ⚡ carga rápida en el vehículo;444;1
02072;CABLE IP 4;CABLES / ADAPTADORES;105;🔌 30 pines 📱 carga y datos para iPhone antiguo;445;1
090128;MAQUINA RICH MINI BLACK;RICH;9;✂️ Máquina Rich ⚡ precisión profesional para láminas;446;1
0425012;PARL ES-300 ROJO;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;447;1
043981;PARL LIDIMI LD 706 NEGRO;PARLANTES / SMARTWATCH / TV BOX;15;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;448;1
043712;PARL P PRO 16 CAMUFLAJE;PARLANTES / SMARTWATCH / TV BOX;2;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;449;1
03876;AUDIF DI BST BT500 BT;AUDIFONOS / MICROFONOS;5;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;450;1
03903;AUDIF JBL BT K80 NEGRO;AUDIFONOS / MICROFONOS;19;🎧 Bluetooth 🔋 sonido claro y batería práctica;451;1
04397;PARL CAFINI  6783;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;452;1
043622;PARL COLORFUL + MICROF K12 VERDE;PARLANTES / SMARTWATCH / TV BOX;3;🔊 Parlante Bluetooth 🎤 incluye micrófono para karaoke;453;1
043553;PARL ECCO T7 CAFE;PARLANTES / SMARTWATCH / TV BOX;7;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;454;1
043731;PARL LIDIMI LD S820 AZUL;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;455;1
03837;AUDIF CAPIBARA BT + RELOJ  CAFE;AUDIFONOS / MICROFONOS;2;🎧 Bluetooth ⌚ combo audífonos + reloj;456;1
038611;AUDIF ECCO EC-T36 NEGRO;AUDIFONOS / MICROFONOS;76;🎧 Manos libres 🎵 audio claro para uso diario;457;1
03874;AUDIF JBL BT TWS U331 BLANCO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;458;1
07132;CAM SANCI MINI  ESPIA;PRODUCTOS DE COMPUTACIÓN;15;📷 Cámara mini 🔍 compacta y discreta;459;1
070042;MOUSE GENIUS NX-7005 USB AZUL;PRODUCTOS DE COMPUTACIÓN;0;🖱️ Mouse USB 💻 cómodo y preciso;460;1
04362;PARL COLORFUL + MICROF K12 BEIGE;PARLANTES / SMARTWATCH / TV BOX;2;🔊 Parlante Bluetooth 🎤 incluye micrófono para karaoke;461;1
09106;ALFOMBRA RICH ANTI SLIP;RICH;39;🛠️ Accesorio técnico ✨ práctico para trabajo profesional;462;1
038811;AUDIF JBL BT  TWS BT36 NEGRO;AUDIFONOS / MICROFONOS;8;🎧 Bluetooth 🔋 sonido claro y batería práctica;463;1
038741;AUDIF JBL BT TWS U331 NEGRO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;464;1
038393;AUDIF SAMSUNG BT K93 NEGRO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;465;1
077011;CONTROL DSH WLS PS4 ROJO;PRODUCTOS DE COMPUTACIÓN;6;📦 Producto práctico ✨ útil para uso diario;466;1
050904;CORTAPICO LDNIO SC3412 2500W* 3USB;CARGADORES / POWERBANKS;7;🔌 Regleta eléctrica ⚡ múltiples tomas y protección;467;1
01031;DDS KINGSTON A400 480GB;MICRO SD / PEN DRIVES / DISCOS DUROS;0;💽 480GB ⚡ rendimiento rápido y estable;468;1
043621;PARL COLORFUL + MICROF K12 ROSA;PARLANTES / SMARTWATCH / TV BOX;3;🔊 Parlante Bluetooth 🎤 incluye micrófono para karaoke;469;1
07612;PARL JEDEL CPU S-550;PRODUCTOS DE COMPUTACIÓN;37;🔊 Parlante para PC 💻 sonido claro y práctico;470;1
04361;PARL SOONBOX + MICROF S66 AZUL;PARLANTES / SMARTWATCH / TV BOX;5;🔊 Parlante Bluetooth 🎤 incluye micrófono para karaoke;471;1
05889;POWER BANK LDNIO PQ20 20000 mAh;CARGADORES / POWERBANKS;4;🔋 20000 mAh ⚡ carga rápida y confiable;472;1
03647;AUDIF ANSTY ML E002 BLANCO;AUDIFONOS / MICROFONOS;97;🎧 Manos libres 🎵 audio claro para uso diario;473;1
03273;AUDIF ECCO DI E35 NEGRO;AUDIFONOS / MICROFONOS;9;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;474;1
038610;AUDIF ECCO EC-T36 BLANCO;AUDIFONOS / MICROFONOS;178;🎧 Manos libres 🎵 audio claro para uso diario;475;1
05901;AUTO HOLDER EARLDOM  ET-EH221;CARGADORES / POWERBANKS;30;🚗 Soporte auto 📱 firme, práctico y resistente;476;1
051222;AUTO HOLDER LDNIO 15W MA30-1 NEGRO;CARGADORES / POWERBANKS;0;🚗 Soporte auto ⚡ carga inalámbrica 15W segura;477;1
057003;POWER BANK ANSTY AP-075 20000;CARGADORES / POWERBANKS;35;🔋 alta capacidad ⚡ carga rápida y confiable;478;1
05216;POWER BANK MAGNETIC IP 5000;CARGADORES / POWERBANKS;139;🔋 Magnético ⚡ carga portátil práctica para iPhone;479;1
073011;ROUTER MERCUSYS MW306R 3 ANT;PRODUCTOS DE COMPUTACIÓN;8;📡 Router WiFi 🌐 conexión estable para el hogar;480;1
07306;ROUTER TP-LINK AC1200 WI-FI 4 ANT;PRODUCTOS DE COMPUTACIÓN;0;📡 Router WiFi 🌐 conexión estable para el hogar;481;1
049461;SMARTWATCH LDNIO DAMA SW02 DORADO;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;482;1
03910;AUDIF MOVISUN BT TW-2 NEGRO;AUDIFONOS / MICROFONOS;30;🎧 Bluetooth 🔋 sonido claro y batería práctica;483;1
043602;PARL SOONBOX + MICROF S65 ROJO;PARLANTES / SMARTWATCH / TV BOX;7;🔊 Parlante Bluetooth 🎤 incluye micrófono para karaoke;484;1
04975;SMARTWATCH GF68 NEGRO;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;485;1
049721;SMARTWATCH ROCK 005 +BAT VERDE;PARLANTES / SMARTWATCH / TV BOX;11;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;486;1
038422;AUDIF  JBL BT K83 NEGRO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;487;1
05900;AUTO HOLDER EARLDOM  ET-EH190;CARGADORES / POWERBANKS;22;🚗 Soporte auto 📱 firme, práctico y resistente;488;1
070628;CAM TP-LINK TAPO C530WS;PRODUCTOS DE COMPUTACIÓN;3;📷 Cámara WiFi 📡 vigilancia clara y segura;489;1
05362;CARG LDNIO 45W Q2420 TC A C;CARGADORES / POWERBANKS;0;🔌 45W ⚡ carga rápida y segura;490;1
07610;PARL GENIUS CPU SP-HF 180 CAFE;PRODUCTOS DE COMPUTACIÓN;1;🔊 Parlante para PC 💻 sonido claro y práctico;491;1
04360;PARL SOONBOX + MICROF S65 AZUL;PARLANTES / SMARTWATCH / TV BOX;8;🔊 Parlante Bluetooth 🎤 incluye micrófono para karaoke;492;1
09030;REGULADOR CDP R2CU-AVR1008 4USB FR;RICH;0;🔌 Regulador eléctrico ⚡ protege equipos de voltaje;493;1
04946;SMARTWATCH LDNIO DAMA SW02 GRIS;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;494;1
049481;SMARTWATCH LDNIO SW05 NEGRO;PARLANTES / SMARTWATCH / TV BOX;2;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;495;1
07110;TECL GENIUS SLIM STAR 820 ILUMIN;PRODUCTOS DE COMPUTACIÓN;0;⌨️ Teclado USB 💻 práctico y cómodo;496;1
038721;AUDIF AIR A11 PRO BT CELESTE;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;497;1
038608;AUDIF ECCO EC-T37 BLANCO;AUDIFONOS / MICROFONOS;81;🎧 Manos libres 🎵 audio claro para uso diario;498;1
038609;AUDIF ECCO EC-T37 NEGRO;AUDIFONOS / MICROFONOS;81;🎧 Manos libres 🎵 audio claro para uso diario;499;1
038381;AUDIF LABUBU BT TWS 505 + RELOJ RO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth ⌚ combo audífonos + reloj;500;1
038231;AUDIF LDNIO NECK N02 NEGRO;AUDIFONOS / MICROFONOS;10;🎧 Neckband 🔋 cómodo y batería duradera;501;1
031854;AUDIF P47 DI VERDE;AUDIFONOS / MICROFONOS;1;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;502;1
03875;AUDIF SONY BT WF 805ANC BLANCO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;503;1
050806;AUTO HOLDER LDNIO MG13 NEGRO;CARGADORES / POWERBANKS;31;🚗 Soporte auto 📱 firme, práctico y resistente;504;1
04334;PARL BT E8805;PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;505;1
040122;PARL LDNIO WIRELESS BTS12 GRIS;PARLANTES / SMARTWATCH / TV BOX;12;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;506;1
04398;PARL LIDIMI LD 706 AZUL;PARLANTES / SMARTWATCH / TV BOX;6;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;507;1
049471;SMARTWATCH LDNIO DAMA SW03 ROJO;PARLANTES / SMARTWATCH / TV BOX;2;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;508;1
03648;AUDIF ANSTY ML E065 TIPO C;AUDIFONOS / MICROFONOS;200;🎧 USB-C 🎵 sonido claro y moderno;509;1
03829;AUDIF LELISU DI AUX LS-252 BEIGE;AUDIFONOS / MICROFONOS;2;🎧 AUX 1m 🔊 sonido claro y estable;510;1
038402;AUDIF SAMSUNG BT BUDS2 PRO LILA;AUDIFONOS / MICROFONOS;4;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;511;1
043722;PARL BOMBOX P172 CAMUFLAGE;PARLANTES / SMARTWATCH / TV BOX;17;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;512;1
049491;SMARTWATCH LDNIO SW04 NEGRO;PARLANTES / SMARTWATCH / TV BOX;1;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;513;1
024113;ADAP LDNIO HUB DS-64C 4 EN 1 TC;CABLES / ADAPTADORES;38;🔌 HUB 4 en 1 ⚡ conexiones rápidas y prácticas;514;1
038372;AUDIF CAPIBARA BT + RELOJ ROSADO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth ⌚ combo audífonos + reloj;515;1
038421;AUDIF  JBL BT K83 BLANCO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;516;1
03840;AUDIF SAMSUNG BT BUDS2 PRO BLANCO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;517;1
05276;CARG LDNIO 30W A2527C TC A IOS;CARGADORES / POWERBANKS;3;🔌 30W ⚡ carga rápida y segura;518;1
050903;CORTAPICO LDNIO SU8440 3USB 1PD 8;CARGADORES / POWERBANKS;0;🔌 Regleta eléctrica ⚡ múltiples tomas y protección;519;1
07186;MOUSE QUASAD QM-610 WIRL NEGRO;PRODUCTOS DE COMPUTACIÓN;143;🖱️ Mouse inalámbrico 🔋 cómodo y práctico;520;1
07253;MOUSE YELANDAR INALAM ERGON BW100;PRODUCTOS DE COMPUTACIÓN;16;🖱️ Mouse inalámbrico 🔋 cómodo y práctico;521;1
043711;PARL P PRO 16 BEIGE;PARLANTES / SMARTWATCH / TV BOX;3;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;522;1
04947;SMARTWATCH LDNIO DAMA SW03 GRIS;PARLANTES / SMARTWATCH / TV BOX;2;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;523;1
07116;TECL QUASAD QC2500i COMBO BLACK;PRODUCTOS DE COMPUTACIÓN;3;⌨️ Combo teclado y mouse 💻 práctico para oficina;524;1
036471;AUDIF ANSTY ML E002 NEGRO;AUDIFONOS / MICROFONOS;97;🎧 Manos libres 🎵 audio claro para uso diario;525;1
038711;AUDIF JBL DI TUNE 360 BEIGE;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;526;1
02117;CABLE HDMI 10 Mts;CABLES / ADAPTADORES;14;📺 10 m ⚡ imagen y sonido en alta calidad;527;1
09015;FUENTE DE PODER ALTEK MINI ITX900W;RICH;0;⚡ Fuente de poder 💻 energía estable para PC;528;1
04320;PARL HONGFU HF-626 5P X2;PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;529;1
043612;PARL SOONBOX + MICROF S66 ROJO;PARLANTES / SMARTWATCH / TV BOX;12;🔊 Parlante Bluetooth 🎤 incluye micrófono para karaoke;530;1
07301;ROUTER MERCUSYS INALAM MW302R 2 AN;PRODUCTOS DE COMPUTACIÓN;0;📡 Router WiFi 🌐 conexión estable para el hogar;531;1
07311;ROUTER TP-LINK AC1200 DOBLE BANDA;PRODUCTOS DE COMPUTACIÓN;0;📡 Router WiFi 🌐 conexión estable para el hogar;532;1
049731;SMARTWATCH ROCK 001 13 EN 1 GRIS;PARLANTES / SMARTWATCH / TV BOX;10;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;533;1
07098;CAM LIVIN WI FI 1080P JW3120S;PRODUCTOS DE COMPUTACIÓN;0;📷 Cámara WiFi 📡 vigilancia clara y segura;534;1
077002;CONTROL DSH WLS PS3 ROJA;PRODUCTOS DE COMPUTACIÓN;10;📦 Producto práctico ✨ útil para uso diario;535;1
010561;DDS WESTERN DIGITAL 1TB;MICRO SD / PEN DRIVES / DISCOS DUROS;0;💽 1TB ⚡ rendimiento rápido y estable;536;1
07251;MOUSE EARLDOM ERGO KM4;PRODUCTOS DE COMPUTACIÓN;16;🖱️ Mouse USB 💻 cómodo y preciso;537;1
050117;POWER BANK LDNIO PQ16 10000 mAh;CARGADORES / POWERBANKS;9;🔋 10000 mAh ⚡ carga rápida y confiable;538;1
05885;POWER BANK LDNIO PQ25 10000 22.5W;CARGADORES / POWERBANKS;9;🔋 22.5W ⚡ carga rápida y confiable;539;1
04971;SMARTWATCH D99 PLUS DORADO;PARLANTES / SMARTWATCH / TV BOX;2;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;540;1
04973;SMARTWATCH ROCK 001 13 EN 1 NEGRO;PARLANTES / SMARTWATCH / TV BOX;12;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;541;1
038803;AUDIF JBL DI TOUR ONE M4 NEGRO;AUDIFONOS / MICROFONOS;28;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;542;1
070630;CAM MERCUSYS C510 WIFI 2K 360GR;PRODUCTOS DE COMPUTACIÓN;5;📷 Cámara 360° 📡 vigilancia amplia y WiFi;543;1
05686;CARG ANSTY 22.5W Q049 TIPO C;CARGADORES / POWERBANKS;190;🔌 22.5W ⚡ carga rápida y segura;544;1
01100;FLASH EXODIA K 3,2 256GB;MICRO SD / PEN DRIVES / DISCOS DUROS;0;💾 256GB ⚡ velocidad USB 3.2 y práctico;545;1
090124;"MAQUINA RICH 13"" CUP 3 RODILLOS";RICH;0;✂️ Máquina Rich ⚡ precisión profesional para láminas;546;1
049712;SMARTWATCH D99 PLUS NEGRO;PARLANTES / SMARTWATCH / TV BOX;2;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;547;1
049713;SMARTWATCH D99 PLUS ROSADO;PARLANTES / SMARTWATCH / TV BOX;5;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;548;1
049451;SMARTWATCH LDNIO SW01 GRIS;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;549;1
038523;AUDIF ECCO DI EC-T21 ROSADO;AUDIFONOS / MICROFONOS;1;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;550;1
039031;AUDIF JBL BT K80 NARANJA;AUDIFONOS / MICROFONOS;4;🎧 Bluetooth 🔋 sonido claro y batería práctica;551;1
03823;AUDIF LDNIO NECK N02 BLANCO;AUDIFONOS / MICROFONOS;8;🎧 Neckband 🔋 cómodo y batería duradera;552;1
02158;CABLE EARLDOM AUX 80 1M TC Y IP;CABLES / ADAPTADORES;87;🎧 AUX dual 🔌 compatible Type-C y iPhone;553;1
070626;CAM TP-LINK TAPO C320WS;PRODUCTOS DE COMPUTACIÓN;3;📷 Cámara WiFi 📡 vigilancia clara y segura;554;1
04394;"PARL CAFINI CN S6706 4""";PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;555;1
04402;"PARL LINY XY S6736 4""";PARLANTES / SMARTWATCH / TV BOX;29;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;556;1
04948;SMARTWATCH LDNIO SW05 BLANCO;PARLANTES / SMARTWATCH / TV BOX;1;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;557;1
07352;SWITCH TP LINK LS1008 8 POR;PRODUCTOS DE COMPUTACIÓN;0;🌐 Switch de red 🔌 expande conexiones Ethernet;558;1
03249;AUDIF LABUBU BT TWS003;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;559;1
038391;AUDIF SAMSUNG BT K93 ROSADO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;560;1
039092;AUDIF SAMSUNG BT TWS A1 NEGRO;AUDIFONOS / MICROFONOS;13;🎧 Bluetooth 🔋 sonido claro y batería práctica;561;1
039122;AUDIF SONY DI -1000XM20 NEGRO;AUDIFONOS / MICROFONOS;41;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;562;1
051321;CARG LDNIO 100W ESCRIT  A4809C;CARGADORES / POWERBANKS;2;🔌 100W ⚡ carga rápida y segura;563;1
05291;CARG LDNIO 25W AW005 RELOJ 5V;CARGADORES / POWERBANKS;0;⚡ Carga inalámbrica 🔋 práctica y segura;564;1
077014;CONTROL DSH WLS PS4 DISEÑO GRIS;PRODUCTOS DE COMPUTACIÓN;3;📦 Producto práctico ✨ útil para uso diario;565;1
09016;FUENTE DE PODER ALTEK ATX 900W 24P;RICH;53;⚡ Fuente de poder 💻 energía estable para PC;566;1
04395;PARL CAFINI CN 6714;PARLANTES / SMARTWATCH / TV BOX;14;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;567;1
04403;PARL GREATNICE  GTS-1797;PARLANTES / SMARTWATCH / TV BOX;37;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;568;1
043751;PARL LIDIMI LD 875 AZUL;PARLANTES / SMARTWATCH / TV BOX;0;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;569;1
04400;PARL LIDIMI LD S12019 AZUL;PARLANTES / SMARTWATCH / TV BOX;1;🔊 Parlante Bluetooth 🎵 sonido potente y portátil;570;1
050883;POWER BANK LDNIO PQ30 30000 mAh;CARGADORES / POWERBANKS;0;🔋 30000 mAh ⚡ carga rápida y confiable;571;1
049761;SMARTWATCH DP9 ROJO;PARLANTES / SMARTWATCH / TV BOX;1;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;572;1
049752;SMARTWATCH GF68 GRIS;PARLANTES / SMARTWATCH / TV BOX;0;⌚ Smartwatch 📱 funciones prácticas y diseño moderno;573;1
039011;AUDIF JBL BT MINI 5S NEGRO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔋 sonido claro y batería práctica;574;1
03908;AUDIF JBL BT TWS U53 BLANCO;AUDIFONOS / MICROFONOS;0;🎧 Bluetooth 🔇 audio premium y cancelación de ruido;575;1
03915;AUDIF JBL DI TUNE A16 NEGRO;AUDIFONOS / MICROFONOS;51;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;576;1
039142;AUDIF JBL DI TUNE A666 NEGRO;AUDIFONOS / MICROFONOS;44;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;577;1
03879;AUDIF LDNIO DI H01 NEGRO;AUDIFONOS / MICROFONOS;19;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;578;1
038333;AUDIF LELISU DI LS-257 CELESTE;AUDIFONOS / MICROFONOS;1;🎧 Bluetooth 🔊 diadema cómoda y buen sonido;579;1
